,in_text,matched,similarity,first_letter_match,dmtph_match,inv_lvst_dist,jw_sim,match_score
41,Rochelle Stein,Rochelle Steiner,0.9092386157933653,True,8.315280276641321e-07,0.5,1.0,0.7929950327446099
42,Beethoven,BEETHOVEN,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
43,Rihanna,RIHANNA,1.0,False,0.9975273768433653,1.0,1.0,0.777503041871485
44,Mr Baker,Baker MG,0.7016890407288883,True,0.7310585786300051,0.5,0.888888888888889,0.7696337367149386
45,Bruce Winters,Bruce Winten,0.8546111338467214,True,0.00012339457598623172,0.5,1.0,0.7687297699958747
46,Dave Roberts,Dave Robertson,0.8458928306653332,True,0.00012339457598623172,0.5,1.0,0.7648549685819243
47,Zach Collier,Zach Collins,0.8016813379809523,True,8.315280276641321e-07,0.5,1.0,0.7451917981613153
48,Robert Dick,Robert Dickson,0.828647316986318,True,0.00012339457598623172,0.3333333333333333,1.0,0.7386717773171768
49,Leroy Carr,Leroy Carter,0.7812620140455181,True,0.00012339457598623172,0.5,0.9944444444444445,0.7355128772447226
50,Benjamin Harris,Benjamin Hardin,0.7798057904908132,True,0.00012339457598623172,0.5,1.0,0.7354829507265822
51,Ben Warpup,Brian Warpup,0.8163343497643535,True,0.00012339457598623172,0.3333333333333333,0.8116666666666666,0.7122734215148222
52,Elizabeth Carroll,Elizabeth Carey,0.7778468517006517,True,8.315280276641321e-07,0.25,1.0,0.7068209153700704
53,Kevin Hart,Kevin Hartman,0.7465404884593381,True,0.00012339457598623172,0.3333333333333333,1.0,0.702179853527408
54,Peter Parker,Peter Paret,0.7024022205290357,True,0.00012339457598623172,0.5,0.9914141414141414,0.7001273797895856
55,Gregory McMichael,Greg McMichael,0.7429628259420761,True,8.315280276641321e-07,0.3333333333333333,0.9647058823529411,0.6966545945536229
56,Letitia James,Letitia Jarvis,0.7337660532996128,True,0.00012339457598623172,0.3333333333333333,1.0,0.6965023267897523
57,Deborah Kerr,Deborah Kay,0.7335615520847463,True,0.00012339457598623172,0.3333333333333333,0.9856060606060606,0.6948121107615961
58,Raymond Brooks,Raymond Brown,0.7127468736702685,True,0.00012339457598623172,0.3333333333333333,1.0,0.6871604691767104
59,William Lesh,William Leslie,0.7118125069468062,True,8.315280276641321e-07,0.3333333333333333,1.0,0.686731576960954
60,Kenny Porterfield,Kady Porterfield,0.7620404926740879,True,0.00012339457598623172,0.3333333333333333,0.7917016806722689,0.6859244865864378
61,Tod von George Floyd,von George Floyds Tod,0.819858609775451,True,8.315280276641321e-07,0.1111111111111111,0.7523809523809524,0.6825474815690994
62,Mar&#237;a Blanco,Mar&#237;a Brenes,0.7123626419349484,True,0.00012339457598623172,0.25,1.0,0.6777304402573089
63,Garret Smith,Garrett Smithley,0.7238145572439029,True,8.315280276641321e-07,0.25,0.9388888888888889,0.6760164388213921
64,Calais Campbell,Chris Campbell,0.7111672917822747,True,0.00012339457598623172,0.3333333333333333,0.834642857142857,0.6680854169090306
65,Ben Crump,Benjamin Crump,0.7354435000040705,True,0.00012339457598623172,0.2,0.8518518518518519,0.6659721384937912
66,Valerie Arkoosh,Valerie A. Arkoosh,0.9353037792797861,False,0.7310585786300051,0.5,0.996078431372549,0.6631502363468553
67,James Phillips,J. Phillips,0.7106304429795495,True,8.315280276641321e-07,0.25,0.7792857142857142,0.65242314641466
68,William Bryan,Bryan Williams,0.776557422492442,True,8.315280276641321e-07,0.08333333333333333,0.6148504273504273,0.6449349202423951
